id,latitude,longitude
187732,26.603457,-81.81008
187733,37.812422,-122.300512
187734,28.079129,-80.607512
187735,28.079124,-80.607523
187736,41.489966,-74.097977
187740,26.603448,-81.810047
187741,26.603438,-81.810037
187742,26.603476,-81.810047
187743,26.603457,-81.810005
187744,26.603467,-81.810026
187745,40.271687,-74.709683
187746,42.539475,-83.407567
187748,36.065172,-94.172496
187749,45.531608,-122.667285
187752,28.1603721,-80.673946
187755,36.14086,-86.801361
187757,26.12023926,-80.14433289
187760,37.812449,-122.300463
187776,38.87108491,-77.0113614
187777,33.81401,-118.343891
187778,33.813957,-118.343663
187779,33.81397,-118.34373
187780,33.813944,-118.343627
187781,33.81403,-118.343979
187782,33.81399,-118.343808
187783,33.813865,-118.343413
187784,43.025917,-77.748225
187789,47.403416,-97.069805
187791,36.181654,-94.540349
187814,40.7789084,-73.957318
187815,40.7547868,-73.965044
187816,40.74473006,-73.98049771
187817,40.735094,-74.00187
187819,33.983211,-117.732118
187820,35.887839,-78.568953
187821,40.659576,-111.88398
187822,36.586442,-121.848634
187824,34.821392,-82.30633
187825,34.82168,-82.30685
187826,36.586429,-121.848607
187828,36.586452,-121.84866
187829,36.586465,-121.848686
187832,36.096482,-83.595043
187834,31.770418,-106.426554
187838,33.70962,-117.95404
187849,33.001124,-96.962977
187852,30.428017,-97.754379
187853,30.427967,-97.754411
187861,33.958253,-84.225432
187862,41.61937,-90.782486
187863,40.04794,-75.355634
187864,31.93037,-81.32662
187865,38.891127,-94.79776
187866,38.891173,-94.797771
187867,38.871749,-94.868093
187868,38.878159,-94.870072
187869,38.885784,-94.772171
187871,41.619481,-90.782507
187872,34.126934,-93.13346
187874,31.779874,-81.382647
187875,32.533599,-84.971388
187876,32.533989,-84.971616
187877,31.530653,-81.44769
187879,35.22417,-114.03596
187880,33.27598,-111.85946
187882,38.437762,-82.019213
187883,40.763212,-73.99629
187884,33.447736,-112.078384
187885,33.445113,-112.06903
187886,35.084169,-85.068699
187887,39.908978,-75.569033
187889,40.780186,-81.92789
187890,42.224688,-83.620799
187892,38.886588,-94.77199
187893,26.462868,-80.071288
187894,26.462853,-80.071288
187895,26.462877,-80.07132
187896,38.884869,-77.030465
187897,38.884844,-77.030357
187899,37.517257,-77.430996
187900,41.505687,-81.667578
187901,33.468708,-84.50705
187902,42.318349,-85.195859
187903,45.489663,-122.821323
187904,45.489635,-122.821534
187906,47.61388,-122.31477
187907,35.8101,-80.87331
187908,37.51923,-121.99236
187914,39.1929633013534,-84.400176943032
187918,40.764025,-73.960592
187921,32.71083,-117.1683549
187922,42.285775,-83.811745
187924,33.661763,-117.668599
187925,40.042942,-105.241452
187926,40.042961,-105.241392
187927,40.04213,-105.243141
187928,40.041703,-105.243881
187929,33.128004,-117.327478
187930,26.073734,-80.361177
187931,26.073821,-80.361172
187932,38.004812,-78.518201
187933,39.611935,-104.899399
187934,39.611926,-104.899484
187935,39.611938,-104.899546
187936,39.611955,-104.899648
187937,37.00801,-88.226815
187938,38.32606,-81.71372
187939,37.007997,-88.226741
187940,34.163044,-118.314125
187942,39.766298,-86.157813
187947,38.896435,-76.958465
187948,33.65756,-114.24142
187949,40.000054,-105.08659
187952,45.490442,-122.829184
187953,45.416784,-122.716933
187954,45.402584,-122.620352
187955,45.401293,-122.619727
187956,36.621965,-121.844121
187957,33.706792,-117.785223
187958,38.63024,-76.91891
187959,32.53353,-84.971368
187960,39.479708,-75.720734
187961,33.231788,-97.163576
187962,33.099643,-96.735027
187963,40.595528,-77.570242
187964,38.87937,-77.398485
187965,38.830887,-77.192351
187966,41.957172,-88.072441
187967,38.598933,-121.500919
187968,32.541812,-84.869538
187971,47.6583744,-122.6760529
187972,33.511118,-82.02819
187973,40.729559,-74.050301
187974,42.484537,-71.186265
187975,33.671794,-117.759028
187976,33.668021,-117.760631
187977,33.67178,-117.758399
187979,33.671748,-117.758434
187980,33.67167,-117.758511
187981,33.671636,-117.758547
187982,33.67171,-117.758472
187983,33.668201,-117.761393
187984,33.668135,-117.761461
187985,33.66817,-117.761429
187986,33.668246,-117.761353
187987,33.668289,-117.761308
187988,33.668043,-117.760606
187989,33.677415,-117.839338
187990,33.676486,-117.838957
187997,26.168239,-81.670719
187998,26.168346,-81.670632
187999,27.100379,-82.447159
188000,27.100373,-82.447096
188001,27.098066,-82.409604
188002,27.099021,-82.40789
188003,41.929165,-88.75423
188004,38.831179,-104.822236
188005,38.831154,-104.822235
188006,30.218447,-97.75361
188007,30.218437,-97.75365
188008,30.218454,-97.75366
188009,47.662815,-122.31902
188010,31.852066,-106.540411
188011,21.278936,-157.786752
188012,33.662116,-117.744807
188013,33.662118,-117.744781
188014,33.662118,-117.744731
188015,26.125007,-80.138938
188016,26.124833,-80.138926
188017,26.12507,-80.138966
188018,26.124877,-80.138861
188019,39.180952,-77.264053
188020,39.180977,-77.26409
188023,37.40098,-122.10866
188024,33.3043,-111.74273
188027,41.711818,-72.797278
188028,39.494586,-76.65756
188029,35.234688,-80.851067
188030,35.062011,-80.849483
188031,43.138518,-75.219497
188032,41.78104,-71.362024
188033,32.830077,-97.048243
188034,32.824541,-97.047812
188035,37.915277,-122.3233809
188036,38.901306,-77.025581
188037,40.758191,-111.881986
188039,40.004484,-75.227925
188040,40.004485,-75.227964
188041,33.765003,-117.868834
188042,33.765093,-117.868966
188043,42.884396,-78.8763
188044,38.96041,-94.644004
188058,41.190993,-73.553184
188059,37.601807,-77.545456
188060,42.274902,-71.761654
188061,42.27483,-71.76163
188062,42.274982,-71.76158
188063,42.27479,-71.761635
188064,42.274715,-71.761635
188065,42.27467,-71.76166
188066,42.27462,-71.76168
188067,42.27457,-71.76166
188068,42.274525,-71.76168
188069,42.274498,-71.76191
188070,42.274498,-71.76197
188071,42.274616,-71.76186
188072,42.274673,-71.76185
188073,42.274723,-71.76183
188074,42.274773,-71.761826
188075,42.27481,-71.76182
188076,42.274876,-71.76181
188077,42.274918,-71.761795
188078,28.378738,-81.549842
188080,36.24109,-115.11261
188089,25.730096,-80.238971
188091,37.267109,-121.955459
188092,37.246074,-121.873457
188094,40.744546,-73.926319
188095,40.744557,-73.926271
188096,44.308798,-69.783181
188097,44.308813,-69.783165
188098,44.02655,-92.46468
188099,43.1206,-77.548985
188100,43.120601,-77.54906
188101,37.47354,-108.50385
188104,34.090325,-118.375003
188105,37.517325,-77.430902
188106,41.178557,-73.84025
188107,42.948334,-74.17909
188108,42.948395,-74.17905
188109,25.997283,-80.117472
188110,42.479187,-70.91973
188111,42.479145,-70.91978
188112,42.479107,-70.91982
188113,27.916412,-82.789825
188114,37.784189,-122.424892
188115,42.284258,-74.565231
188116,42.953986,-77.591468
188118,38.552479,-76.948137
188119,42.26124,-83.73765
188120,38.290526,-76.634468
188122,35.168312,-80.848427
188123,33.741474,-84.363839
188124,38.31342,-76.63639
188125,38.304353,-76.640143
188128,40.23592,-75.57329
188129,42.33832,-71.58996
188130,47.54795,-122.31837
188148,40.73137973,-74.0007049
188151,47.620214,-122.330658
188153,28.351078,-81.487846
188154,25.776607,-80.349986
188157,34.099028,-117.296106
188158,37.446205,-122.26554
188159,37.44621,-122.26548
188160,37.446217,-122.26542
188161,39.716644,-104.89406
188162,37.446217,-122.26536
188163,37.44622,-122.26531
188164,28.581609,-81.681776
188165,40.659576,-111.88391
188166,39.716614,-104.89412
188167,28.581891,-81.675174
188168,26.754752,-80.060883
188169,26.754804,-80.060908
188170,26.754859,-80.06091
188171,26.75487,-80.061364
188173,26.755119,-80.064436
188174,26.755405,-80.064064
188175,26.755403,-80.064124
188176,42.948505,-74.17899
188177,42.94849,-74.179
188178,42.948433,-74.17904
188179,34.881084,-82.71842
188180,34.090608,-118.357098
188181,34.090663,-118.357104
188182,38.036019,-78.481967
188183,34.095003,-118.375144
188184,34.095017,-118.375079
188998,35.805445,-80.875061
188999,44.449692,-73.108969
189000,39.39638,-76.57499
189001,33.557392,-83.473885
189003,33.856808,-118.115918
189004,47.811536,-122.54085
189005,33.954979,-117.389056
189006,41.705484,-86.621531
189007,41.707369,-86.623082
189008,39.171028,-86.537921
189035,41.032755,-73.76528
189036,27.393131,-82.52002
189037,32.223128,-110.96958
189038,32.717748,-117.129832
189045,35.31062,-99.62816
189046,43.691281,-116.415116
189047,40.775203,-73.950295
189049,33.843751,-118.263567
189050,32.174508,-110.958238
189051,33.424846,-111.937753
189052,43.206332,-78.39894
189054,29.98594,-95.318592
189055,35.860817,-84.066754
189058,40.197673,-77.143721
189059,38.294619,-122.0322109
189062,36.051269,-83.998084
189063,44.946118,-93.090118
189064,44.946222,-93.090012
189065,25.764095,-80.224268
189066,25.764112,-80.22422
189080,34.785828,-111.764028
189081,41.413709,-73.425374
189082,44.885846,-73.436482
189083,34.036506,-118.688643
189084,34.036511,-118.688582
189085,34.735538,-86.624123
189086,25.76448,-80.19255
189088,38.578089,-76.91694
189093,38.903956,-77.032354
189097,34.019522,-118.39974
189098,34.015755,-118.403493
189100,37.723984,-122.455629
189107,47.43361,-122.27274
189108,37.697511,-121.924232
189112,40.768721,-73.983487
189114,37.27289,-79.946207
189118,36.013271,-84.251523
189123,26.389218,-80.067909
189125,26.47833252,-80.08945465
189131,40.721395,-74.039716
189132,40.721415,-74.039876
189133,40.72142,-74.039976
189134,40.721401,-74.039823
189135,40.721418,-74.039944
189136,40.729541,-74.050149
189137,34.028076,-84.569796
189139,35.08744,-106.621281
189140,38.022729,-122.534119
189141,35.081896,-106.619335
189142,35.069471,-106.631242
189143,33.979872,-118.03821
189144,33.979872,-118.038275
189145,33.979865,-118.03835
189146,33.979863,-118.038143
189148,34.826859,-82.346842
189149,45.556877,-122.702933
189150,45.556831,-122.702846
189155,42.725563,-87.79049
189171,28.805848,-81.344859
189176,41.892786,-87.631728
189223,34.06512,-118.169353
189224,34.06991,-118.16807
189225,34.065156,-118.169256
189229,38.623633,-90.191156
189230,38.623421,-90.191203
189231,32.79242,-96.811822
189233,33.750331,-118.214693
189234,33.750316,-118.214586
189235,44.02676,-92.46509
189236,41.09224,-111.994808
189237,41.092139,-111.994779
189238,40.696864,-111.990877
189239,40.696898,-111.990835
189240,40.696932,-111.99079
189241,33.763632,-84.394013
189242,33.763648,-84.394024
189243,40.590743,-111.974758
189244,40.590883,-111.97476
189247,40.42602,-111.879005
189248,40.425999,-111.878929
189249,27.771248,-82.705639
189251,35.602345,-82.5856
189252,35.602357,-82.585544
189253,34.166474,-114.268655
189254,34.166553,-114.268776
189255,43.296477,-73.643996
189256,43.296474,-73.64408
189257,43.29648,-73.644165
189261,39.716437,-104.910571
189262,42.356597,-71.050381
189263,48.942575,-122.455243
189264,30.355819,-97.68882
189265,34.076906,-83.919027
189266,41.822971,-72.499681
189267,42.333711,-71.589284
189268,42.338955,-71.595339
189269,42.425772,-71.063085
189270,42.390635,-71.153143
189271,42.475529,-72.615264
189272,38.636138,-90.252887
189273,42.413611,-70.990478
189274,42.397467,-71.601963
189275,41.163146,-73.23358
189276,41.310599,-72.920233
189277,41.116656,-73.40673
189278,41.932295,-70.659158
189279,41.878727,-72.721075
189280,42.104386,-72.591841
189281,40.205169,-76.95618
189282,41.760229,-72.677689
189283,37.874052,-122.27309
189286,44.992554,-93.270064
189287,44.600653,-123.238262
189288,44.583376,-123.265509
189289,32.782826,-96.784387
189290,32.782844,-96.784296
189292,37.446243,-122.26572
189293,44.477869,-73.217085
189294,44.477757,-73.217075
189298,39.631444,-106.075011
189299,39.631485,-106.074936
189300,40.218931,-74.632739
189301,40.219042,-74.632894
189303,43.630432,-72.97659
189304,38.980197,-77.099065
189310,37.525528,-121.948198
189311,32.697624,-114.616203
189312,25.9402577,-80.1203174
189313,39.946211,-75.31586
189317,40.23896,-77.046876
189318,45.468641,-122.708637
189321,34.050792,-118.217257
189322,34.050721,-118.217397
189324,34.050739,-118.217482
189325,41.19668,-73.966573
189326,37.484786,-122.175267
189327,37.484762,-122.17515
189328,37.484775,-122.175205
189329,37.484742,-122.175056
189330,37.48473,-122.175001
189331,37.484633,-122.17531
189332,37.48465,-122.175374
189333,37.484599,-122.175143
189334,37.48461,-122.1752
189335,37.484623,-122.175261
189336,37.484584,-122.175082
189337,39.563465,-107.36637
189338,40.873283,-124.078902
189339,40.873325,-124.078902
189340,40.87324,-124.078893
189341,40.873184,-124.078892
189342,40.873133,-124.078878
189343,26.091559,-80.13742
189344,39.710285,-104.996259
189345,39.7103,-104.996227
189346,32.378946,-82.06252
189347,38.57231,-76.07435
189348,38.20858,-75.69641
189349,41.35647,-72.87249
189350,30.381897,-87.277824
189351,43.055723,-85.951868
189352,36.134009,-86.891923
189353,39.011482,-84.640276
189354,37.033479,-94.515612
189355,28.899202,-82.586671
189356,40.176831,-74.631782
189357,40.504948,-74.851643
189358,32.959645,-96.640812
189359,33.009352,-96.589748
189360,32.898865,-96.458846
189361,38.790632,-104.798787
189362,40.778527,-73.9572042
189363,40.7820682,-73.9803779
189364,39.30118,-76.59019
189365,40.72205,-73.849351
189366,37.484788,-122.146402
189368,32.822133,-117.226493
189369,37.484775,-122.175141
189370,37.48483,-122.175424
189371,37.484808,-122.175308
189372,37.484821,-122.175364
189373,37.484794,-122.175251
189374,37.484648,-122.17534
189375,37.484662,-122.175401
189376,37.484675,-122.175458
189377,37.484801,-122.175622
189378,37.484635,-122.175284
189379,37.484618,-122.17523
189380,37.484851,-122.175601
189381,37.484689,-122.175516
189382,35.864118,-78.582751
189384,41.870704,-72.413237
189386,40.11157,-104.52173
189391,47.29771,-122.24911
189392,40.04493,-75.23149
189396,27.378814,-80.327033
189397,33.826422,-117.515567
189398,42.601087,-73.855318
189400,26.803396,-80.054353
189416,34.18111,-118.395164
189417,34.180533,-118.39503
189418,34.181038,-118.39528
189419,34.181187,-118.39535
189420,34.181126,-118.39528
189421,34.182608,-118.395519
189422,34.182381,-118.395661
189423,34.18186,-118.396047
189424,41.67416,-70.295364
189425,37.48552,-122.178361
189426,37.485477,-122.178256
189427,37.48549,-122.178314
189428,37.485525,-122.178483
189429,37.4855,-122.17837
189430,37.485539,-122.178538
189431,37.485378,-122.178566
189432,37.485368,-122.178511
189433,37.485353,-122.178453
189434,37.485342,-122.178396
189435,37.485316,-122.178284
189436,37.485328,-122.178339
189437,37.48545,-122.178114
189438,37.485483,-122.178284
189439,37.485454,-122.178173
189440,37.485471,-122.178228
189441,37.48535,-122.178424
189442,37.485336,-122.178367
189443,37.485326,-122.178319
189444,37.485316,-122.178257
189445,37.485287,-122.178141
189446,37.485302,-122.178198
189447,37.48539,-122.177928
189448,37.485279,-122.178109
189449,37.485331,-122.177946
189452,34.011574,-118.491353
189453,32.962406,-117.095238
189454,32.962433,-117.095212
189455,39.909989,-75.163964
189456,32.894404,-117.210176
189458,39.909833,-75.163782
189459,30.268274,-97.785044
189462,38.388878,-122.813729
189463,38.388938,-122.81377
189467,39.09716,-77.20142
189468,35.142303,-90.04327
189469,35.142185,-90.04329
189471,40.791073,-77.870646
189472,40.791204,-77.870585
189478,37.368876,-121.881024
189479,37.368909,-121.881108
189480,37.368936,-121.881198
189481,37.36907,-121.880404
189482,37.369094,-121.880466
189483,37.369119,-121.880522
189484,37.369147,-121.880592
189485,37.369183,-121.880659
189486,37.369049,-121.880696
189487,37.369025,-121.880643
189488,37.369,-121.880586
189489,37.369296,-121.880603
189490,37.369328,-121.880675
189491,42.6824,-84.44881
189493,37.410442,-121.90052
189494,37.41063,-121.900536
189495,37.41065,-121.90054
189498,34.22532,-118.49884
189499,33.724703,-117.850291
189501,42.773516,-73.701651
189502,42.8084817,-73.9464677
189503,42.8078485,-73.9460144
189504,42.763613,-73.749493
189505,43.194612,-76.1267
189506,42.886222,-78.882861
189507,42.895069,-78.876057
189508,42.716654,-73.818479
189509,42.628821,-73.811187
189512,42.974931,-73.789625
189513,42.695138,-73.771069
189515,43.045392,-76.151409
189516,42.838795,-73.742662
189518,42.698625,-73.892803
189519,43.090647,-73.772099
189520,42.774101,-73.89475
189521,43.299597,-73.680142
189522,42.766836,-73.687265
189523,42.814249,-73.938485
189524,42.623477,-73.828986
189525,43.513292,-74.373032
189527,43.07835,-75.291987
189528,42.638574,-73.820811
189529,42.68856,-73.773489
189530,43.08252,-73.78281
189531,42.809413,-73.98885
189533,42.736036,-73.691601
189534,42.630016,-73.774986
189535,43.086219,-75.315777
189536,43.087858,-75.315618
189537,42.833607,-73.921092
189538,43.364416,-73.700497
189539,43.130595,-76.337058
189540,42.777771,-73.683037
189541,42.731056,-73.763083
189543,33.073428,-96.822648
189544,33.073429,-96.823647
189545,40.90728,-74.097557
189547,40.713705,-73.831217
189550,38.300431,-122.28665
189551,37.425521,-122.159806
189552,44.96897,-93.344864
189553,44.968967,-93.3449
189554,25.764094,-80.224197
189555,32.894384,-117.210112
189558,40.659576,-111.88405
189575,37.41057,-121.90012
189576,37.410515,-121.90012
189577,37.41041,-121.900116
189578,37.410477,-121.900116
189580,41.842239,-71.485867
189581,41.842235,-71.485882
189584,37.4107,-121.90055
189585,33.77076,-118.37069
189586,43.1172,-70.72757
189590,33.50972,-112.379776
189591,33.509727,-112.37989
189592,33.50971,-112.379585
189593,39.909471,-75.163803
189594,32.036945,-84.392914
189596,37.311831,-89.516842
189597,37.311817,-89.516773
189598,39.627444,-106.504186
189599,39.628278,-106.504465
189600,42.364983,-71.05936
189601,42.361332,-71.085601
189602,42.361324,-71.085601
189603,42.361208,-71.085646
189604,42.361207,-71.085593
189605,42.361773,-71.085908
189606,42.362048,-71.084741
189607,42.361773,-71.085926
189608,42.361204,-71.085546
189609,42.361196,-71.085596
189610,42.362127,-71.084605
189611,42.36165,-71.08459
189612,42.361589,-71.085013
189613,42.360641,-71.085171
189614,42.36165,-71.0846
189615,42.361202,-71.085635
189616,42.362051,-71.084747
189617,42.361195,-71.085605
189618,42.361595,-71.085031
189619,42.36124,-71.08571
189620,42.361332,-71.08563
189621,42.361027,-71.086017
189622,42.361646,-71.084579
189623,42.361598,-71.084992
189624,42.361339,-71.085468
189625,42.362123,-71.084581
189626,42.361599,-71.085007
189627,42.361755,-71.085959
189628,42.36164,-71.084637
189629,42.361203,-71.085586
189630,42.361035,-71.085826
189631,42.360769,-71.085776
189632,42.361297,-71.086281
189633,42.36129,-71.086305
189634,42.361235,-71.085579
189635,42.361284,-71.085831
189636,42.36121,-71.085599
189637,42.360787,-71.08544
189638,42.361296,-71.086272
189639,42.361208,-71.085605
189640,42.360831,-71.085441
189641,42.361191,-71.085615
189642,42.361209,-71.085611
189643,42.361213,-71.085609
189644,42.360796,-71.085413
189645,42.360792,-71.085423
189648,38.436895,-121.397472
189650,40.00247,-105.01135
189651,42.95682,-71.43332
189655,39.633779,-104.894255
189657,33.100474,-96.755776
189658,33.436746,-112.049506
189662,38.908517,-76.845924
189663,34.170339,-118.608082
189664,39.094746,-77.196664
189665,39.09475,-77.196648
189666,39.094846,-77.196594
189668,34.245413,-77.950948
189669,34.245251,-77.950932
189673,39.560253,-105.02505
189675,42.318108,-71.800448
189676,42.318154,-71.800463
189677,42.318206,-71.800481
189678,43.130764,-89.28884
189679,42.47302,-83.436326
189680,43.13166,-89.29066
189681,33.25842,-111.84258
189682,33.258402,-111.842411
189683,39.93243,-105.13551
189684,41.64788,-73.56342
189685,32.221103,-110.96926
189686,39.09231906,-104.8526079
189687,33.977786,-118.188596
189688,35.58424,-82.523956
189689,39.994259,-76.840101
189690,39.210891,-78.175449
189691,39.289828,-76.718816
189692,33.726647,-84.747064
189693,29.797108,-94.979204
189694,30.213764,-95.459535
189695,29.539892,-95.147256
189697,35.02887,-84.38552
189698,21.4192,-157.80596
189699,33.871791,-117.941801
189702,44.063351,-123.17095
189704,38.906711,-77.038757
189718,38.903819,-77.021058
189719,35.907314,-78.954229
189722,35.384704,-119.020896
189723,39.092135,-108.530665
189724,39.092205,-108.530581
189725,29.90929,-81.32058
189727,37.753331,-121.459702
189728,37.753335,-121.459573
189729,37.753336,-121.459655
189730,37.753331,-121.459608
189731,38.943205,-91.942717
189732,38.943123,-91.942439
189733,38.943131,-91.942589
189734,42.684988,-121.973057
189735,35.222807,-80.848816
189736,35.222871,-80.848747
189737,35.222739,-80.848889
189738,38.937444,-121.108055
189739,46.797113,-90.841648
189743,37.975276,-75.858338
189744,38.617477,-76.90209
189750,37.65074,-122.393216
189751,41.888024,-87.648346
189752,41.888024,-87.648604
189753,41.888024,-87.648561
189754,41.888024,-87.648486
189755,41.893564,-71.37205
189756,41.893583,-71.372111
189760,39.101127,-77.191261
189764,33.419389,-112.273839
189765,39.738536,-75.557733
189766,39.738454,-75.55765
189767,33.652619,-117.706583
189768,40.036357,-76.306469
189769,41.589838,-95.06023
189770,33.395917,-84.60065
189771,39.366214,-76.96843
189772,41.502236,-81.604897
189773,41.513607,-81.602403
189774,41.505963,-81.610257
189775,44.043117,-123.073462
189778,44.04393,-123.060519
189779,34.013715,-84.560946
189780,33.83515,-84.381725
189782,39.961886,-75.160139
189784,36.670462,-121.640813
189787,35.836069,-78.639554
189788,41.862946,-71.400406
189789,37.102128,-80.51607
189790,36.385414,-80.71906
189791,26.39473,-80.099695
189792,26.397096,-80.099524
189793,34.032177,-118.466515
189794,34.032078,-118.466446
189795,34.032063,-118.46645
189796,34.032337,-118.46659
189797,34.03224,-118.46659
189798,34.032055,-118.46637
189804,25.45646,-80.47343
189810,33.6296087,-111.8909014
189811,33.355879,-111.928863
189813,39.739864,-104.963023
189814,39.652644,-104.905078
189815,33.119762,-117.11961
189819,38.747838,-75.169207
189820,39.669728,-75.753251
189824,30.433328,-84.297708
189825,42.483835,-71.201608
189826,42.48377,-71.20266
189827,42.484615,-71.202545
189828,42.485405,-71.19983
189829,42.770598,-71.223039
189831,42.700796,-73.114467
189832,42.700717,-73.114496
189833,42.70065,-73.114472
189834,42.178981,-71.870435
189835,42.178938,-71.870373
189842,39.349509,-94.246244
189843,42.343582,-88.04146
189844,38.344682,-75.605179
189849,38.37143,-97.626292
189890,33.928077,-116.945267
189891,43.114467,-76.131733
189892,38.184195,-122.255879
189894,42.495635,-82.888077
189895,39.751284,-105.216468
189896,42.244863,-87.893665
189899,43.141505,-77.596854
189905,47.658557,-122.312143
189906,41.864589,-87.645463
189907,37.319885,-121.948535
189908,45.506773,-122.960725
189911,34.102389,-117.706079
189914,35.794669,-83.56214
189915,35.828707,-83.574955
189918,32.592591,-96.951575
189919,28.07758,-80.70458
189920,34.057525,-118.446647
189924,35.630391,-79.765549
189925,34.180103,-118.39458
189927,34.18012,-118.39455
189928,34.180126,-118.39461
189929,34.180347,-118.39477
189930,34.180264,-118.39475
189931,34.181377,-118.39552
189932,34.181335,-118.39413
189933,34.18187,-118.39562
189934,34.18164,-118.395836
189935,34.181793,-118.395744
189936,34.1818,-118.395546
189937,34.181698,-118.39588
189938,34.181683,-118.39591
189939,36.136593,-86.801711
189940,36.136593,-86.80171
189942,40.38836,-80.049938
189943,20.914308,-156.323291
189944,38.902965,-77.032968
189945,38.902948,-77.032882
189946,40.68377,-76.195634
189949,41.69335,-91.495706
189950,41.693308,-91.495599
189951,40.735821,-111.886947
189952,40.735591,-111.887173
189953,40.683765,-76.195606
189954,28.510025,-81.15411
189955,38.581387,-121.453141
189956,38.580745,-121.454417
189957,38.580729,-121.454459
189958,41.052635,-73.526288
189960,29.727743,-99.075423
189961,37.3814,-121.976006
189962,37.381366,-121.97601
189963,36.15634,-115.33488
189964,38.940994,-121.1073
189965,43.457121,-88.818722
189966,35.44667,-82.533952
189970,26.39,-80.069077
189973,29.69906,-95.490455
189978,33.78357,-84.270144
189980,38.745302,-122.622273
189992,37.812731,-122.300769
190002,40.321774,-105.075259
190004,36.156686,-115.335225
190005,36.156773,-115.334839
190006,36.156483,-115.334836
190007,36.156418,-115.33478
190008,36.15652,-115.33478
190009,36.15619,-115.33503
190010,36.156723,-115.33222
190011,36.156322,-115.33226
190012,36.156204,-115.33225
190013,36.156247,-115.332241
190014,36.15665,-115.33225
190015,44.138007,-72.662515
190016,44.138013,-72.662595
190039,40.120587,-74.959241
190042,47.614345,-122.200772
190049,41.71076,-70.07547
190050,41.71083,-70.074356
190051,41.710757,-70.075467
190052,41.710788,-70.074254
190053,42.806995,-73.545339
190054,42.807058,-73.545238
190055,42.807059,-73.545194
190056,42.807076,-73.545144
190057,39.539358,-119.8006
190058,39.539358,-119.800557
190059,39.539358,-119.800567
190060,38.940983,-121.10733
190061,36.01995,-115.08952
190062,36.020172,-115.089286
190063,34.595342,-83.762112
190064,34.595345,-83.762074
190066,33.6057,-117.68887
190067,26.00829,-80.20575
190069,41.79642713738428,-91.86453079496766
190070,45.0924,-93.4375
190072,40.931507,-73.76318
190079,32.91089,-96.915118
190080,32.91089,-96.915118
190082,30.127559,-97.802595
190083,29.607412,-98.612653
190084,28.012105,-82.789751
190086,43.312741,-73.835249
190087,41.614055,-93.752815
190089,35.810074,-80.828563
190090,35.919155,-80.58476
190092,36.135376,-115.084529
190093,36.133754,-115.084628
190094,36.061062,-115.040837
190096,36.061107,-115.04084
190098,37.05477,-120.87648
190099,39.95541,-105.17402
190100,46.16189,-123.90215
190103,40.613129,-75.37939
190107,40.766719,-73.979533
190142,35.35074,-80.197397
190144,25.801259,-80.185806
190156,39.723841,-121.813824
190157,44.964438,-92.96147
190158,33.641594,-84.415295
190159,31.905121,-106.563346
190160,39.724168,-121.815399
190161,30.216125,-97.829537
190163,21.308111,-157.80753
190164,39.319923,-84.429458
190165,34.18001,-118.39452
190166,34.18028,-118.39473
190171,40.5908,-111.974749
190173,33.603766,-111.720948
190174,33.600925,-111.713821
190175,42.094149,-72.613784
190176,47.63173,-122.32099
190177,36.142205,-115.176026
190178,36.142155,-115.175955
190179,37.717033,-97.408581
190180,37.717033,-97.408517
190181,40.218193,-76.79124
190182,42.599895,-72.40193
190183,42.599846,-72.40195
190184,42.599804,-72.40196
190185,42.27713,-71.73754
190186,42.407784,-71.01278
190187,42.40795,-71.012695
190188,40.514086,-107.538897
190189,40.51408,-107.5389
190190,38.589183,-76.945492
190191,38.509858,-77.037826
190192,44.02256,-121.31675
190193,25.93415,-80.29529
190194,38.95524,-77.36899
190215,42.647629,-73.759595
190217,35.820818,-78.606694
190222,42.63555,-78.987908
190223,43.090998,-76.101429
190225,43.031103,-77.906018
190265,35.057777,-80.620233
190267,34.058888,-117.187524
190269,33.227963,-116.976294
190270,40.563372,-74.595793
190271,40.747639,-73.141064
190274,34.040824,-118.444284
190275,34.42341,-118.577714
190276,42.41933347041545,-76.52119110317994
190277,46.320333,-117.980222
190278,42.654925,-83.249706
190279,42.635738,-78.990494
190282,34.139799,-80.948702
190284,42.865513,-71.348169
190285,44.981108,-93.238092
190287,37.26674,-121.956719
190289,40.127113,-83.036246
190290,40.464745,-75.610005
190291,40.464583,-75.609686
190292,21.312064,-157.860583
190293,21.310525,-157.86217
190294,38.163369,-107.757522
190295,38.163385,-107.757493
190296,43.015896,-88.051051
190298,36.02195,-115.089257
190300,44.1896,-94.0418
190302,36.019415,-115.090413
190303,36.019471,-115.090323
190304,36.01945,-115.090457
190305,36.019421,-115.090292
190306,41.38174,-70.67338
190307,36.02191,-115.089238
190310,38.17201,-75.376468
190311,38.175131,-75.377281
190312,32.74145,-117.05656
190352,40.114193,-74.289139
190354,33.970647,-118.044635
190355,42.61206,-87.880011
190356,34.179554,-118.39642
190357,34.18017,-118.39457
190358,36.858616,-119.7877
190359,36.858673,-119.787492
190360,36.858698,-119.787597
190361,36.858624,-119.787764
190362,36.858662,-119.787557
190363,42.22097,-121.78433
190364,43.131714,-89.290695
190365,36.020929,-115.09108
190366,45.033756,-93.04355
190368,40.020066,-81.546956
190378,36.020958,-115.091079
190380,38.799083,-77.000286
190381,38.814111,-76.997224
190382,41.97545,-87.86579
190383,40.11691,-75.27929
190384,38.91694,-77.22058
